step,loss,coefficient_loss,surface_loss,boundary_loss,derivative_loss,exercise_loss,learning_rate
1400,0.04058839008223313,0.03908717786259361,0.0009377278178912749,0.00011936702697016247,0.0007620084321983353,9.815450647761989e-05,0.0007297252973710702
1500,0.027036548724283568,0.025853711017675772,0.00041449918510103924,0.0001654219503679001,0.0008659126558798678,0.00020059454447168197,0.0006944282990207144
1600,0.042457085534299256,0.04177449031868259,0.00023692754872398485,9.948776622129556e-05,0.00042838241929880064,4.878360077615722e-05,0.0006579634122155945
1700,0.03055011863255806,0.029328500470764556,0.0009020956182216555,6.239495557435601e-05,0.0006098707422411391,8.955647050308106e-05,0.0006205554551086687
1800,0.022059071156941334,0.021494142720615457,0.0002690139318568951,6.362607314911372e-05,0.0003867430104384496,2.7359108286810386e-05,0.00058243506019491
1900,0.029839263344717325,0.028916162156909953,0.00045278736092160756,9.93573369208454e-05,0.0006210412994880016,0.00010780349253586365,0.0005438372523852798
2000,0.023314519309391154,0.02279315128282384,0.00032595791155996345,3.472425426770321e-05,0.000525516913760724,3.9614065604648786e-05,0.0005049999999999966
2100,0.013471611807026591,0.012746839202772753,0.0002495739361303631,0.00010528867526061844,0.00040706053529275375,0.00013337913551723476,0.00046616274761471303
2200,0.01773324372956179,0.01701534588248353,0.0003274516749587097,8.59677154601351e-05,0.00042063844576803385,4.511465702207012e-05,0.00042756493980508197
2300,0.011152673311154358,0.010261119913138203,0.00028697960629343406,0.0001302946664192594,0.0006911506734259311,0.00014280058703089194,0.00038944454489132354
2400,0.012097148281328919,0.01163863469970972,0.00011273875311813302,7.996916288558614e-05,0.00023507768084830968,2.3904088738886255e-05,0.0003520365877843981
2500,0.010956480112943154,0.010640794542629494,0.00011599602234633319,4.191569336386358e-05,0.00028592545704066196,3.434228807806292e-05,0.00031557170097927805
2600,0.01110548189458698,0.010711459673795604,0.0002253918636736001,3.433531897670269e-05,0.00029433200487860746,1.85588072310329e-05,0.0002802747026289223
2700,0.008808196581372675,0.00842832257262874,0.0002091340009163923,3.046492215297953e-05,0.0004024430918356237,8.636010032062647e-05,0.00024636321046560397
2800,0.006802387720717993,0.006513581457377576,0.00017018034001400277,2.4255414140834962e-05,0.00020006348574224674,1.5979181888491503e-05,0.00021404630011522474
2900,0.00632885148068741,0.0060032117879293455,0.00013146431470783819,3.84092871579973e-05,0.00036974785489722774,3.563443928513414e-05,0.00018352321607655815
3000,0.00960582653727724,0.009210083214717921,0.00011923463481308276,5.958021708827692e-05,0.0003117343367014553,7.014385722980894e-05,0.00015498214331265828
3100,0.00680367064233296,0.006440110904029995,0.00018800998947236938,3.7029507667113494e-05,0.0002463612248195459,2.7955956801864344e-05,0.00012859904702798436
3200,0.008291639989535306,0.00793577500535225,0.00013245477610794452,4.816820495246009e-05,0.0002581603908251526,4.921349182754937e-05,0.00010453658778440083
3300,0.006294982196205788,0.006086735810109325,7.981312645498104e-05,2.7003089311660188e-05,0.00019302625559473267,1.1182768353677204e-05,8.294311864472417e-05
3400,0.007128870278120547,0.006837855875903873,5.855177302513349e-05,5.1145667924820045e-05,0.00022725317726222398,5.154639766037767e-05,6.395177052675793e-05
3500,0.006762499312503685,0.006319544559235085,0.00015284980927857234,6.140306715530959e-05,0.00041337110443339335,3.155564925450167e-05,4.767963140691308e-05
3600,0.007714233198123458,0.00741251558066697,9.749838006829779e-05,4.384195574628787e-05,0.0002407785569495755,4.77355870808101e-05,3.422702443389906e-05
3700,0.008223750533181981,0.0078058578619974815,0.00012584303781568387,6.243466215253288e-05,0.0003910059277503563,3.210391983649495e-05,2.3676889403150234e-05
3800,0.007328744231482038,0.007087398064629634,8.239738641558747e-05,3.1680108222546527e-05,0.0002723236902100349,4.9959785256274346e-05,1.6094271405406923e-05
3900,0.006108433284804946,0.005923513916723255,9.109449714637754e-05,1.8475931012433988e-05,0.0001893031418238378,9.908327031941011e-06,1.152591980210167e-05
4000,0.005549435478439059,0.005221011976654765,0.0001270695749932987,4.501310316536002e-05,0.00019780525298197153,1.5209888313594865e-05,1e-05
