all_gates_pass,boundary_found_count,boundary_roundtrip_max,boundary_roundtrip_pass,canonical_points,endpoint_max_error,endpoint_pass,failure_reason,max_row_pairing_relative_error,minimum_aligned_multiplier,multiplier_nonnegative_pass,multiplier_roundtrip_rmse,no_boundary_count,option_type,pairing_pass,regime_id,source_multiplier_correction_max,status,surface_rmse_pass,surface_roundtrip_rmse,trajectory_pairing_relative_error
False,120,0.0,True,1921,0.0,True,,0.00023524310747062653,0.0,True,8.171225655499526e-09,0,put,False,put_T025_s020_r010_q006,0.0,COMPLETE,True,5.980200826069098e-07,0.00014147390328982486
False,120,0.0,True,1921,0.0,True,,0.000305838664334298,0.0,True,6.312441001760651e-09,0,put,False,put_T025_s020_r010_q010,0.0,COMPLETE,True,8.618682551951775e-07,0.0001585627202369958
False,120,0.0,True,1921,0.0,True,,0.0012001835490386907,0.0,True,3.469988576179102e-09,0,put,False,put_T025_s040_r001_q000,0.0,COMPLETE,True,2.0887521760750907e-06,0.00047971439915064825
False,120,0.0,True,1921,0.0,True,,0.001740962167813508,0.0,True,1.423593751813995e-10,0,put,False,put_T025_s040_r001_q003,0.0,COMPLETE,True,1.3873563227863316e-06,0.001348109489003669
False,120,0.0,True,1921,0.0,True,,0.006055976935300627,0.0,True,1.6572568841117458e-10,0,put,False,put_T025_s040_r001_q006,0.0,COMPLETE,True,4.0766372760879017e-07,0.004903866213620494
False,120,0.0,True,1921,0.0,True,,0.012357830301737836,0.0,True,3.230173358615286e-10,0,put,False,put_T025_s040_r001_q010,0.0,COMPLETE,True,9.338129930426992e-07,0.0022394666454705224
False,120,0.0,True,1921,0.0,True,,0.0008981246777912217,0.0,True,8.942287519039167e-09,0,put,False,put_T025_s040_r005_q000,0.0,COMPLETE,True,1.3265595872252241e-06,0.0003635935468008366
False,120,0.0,True,1921,0.0,True,,0.0009143744009609599,0.0,True,7.30409156166284e-09,0,put,False,put_T025_s040_r005_q003,0.0,COMPLETE,True,1.699762937461773e-06,0.00039708494093185107
False,120,0.0,True,1921,0.0,True,,0.0009049458905276118,0.0,True,3.771033946527573e-09,0,put,False,put_T025_s040_r005_q006,0.0,COMPLETE,True,2.0737223550175277e-06,0.00035989684380537476
False,120,0.0,True,1921,0.0,True,,0.001231574843107311,0.0,True,1.643780244524708e-09,0,put,False,put_T025_s040_r005_q010,0.0,COMPLETE,True,2.6843049371083756e-06,0.000765845057511099
False,120,0.0,True,1921,0.0,True,,0.0006146263052597569,0.0,True,1.2327206267095309e-08,0,put,False,put_T025_s040_r010_q000,0.0,COMPLETE,True,8.596451433466125e-07,0.00028069995303171705
False,120,0.0,True,1921,0.0,True,,0.0007088813067964577,0.0,True,1.1994500792115226e-08,0,put,False,put_T025_s040_r010_q003,0.0,COMPLETE,True,1.1040663268986841e-06,0.0003241061935570558
False,120,0.0,True,1921,0.0,True,,0.0007762824402277032,0.0,True,1.0570128064374202e-08,0,put,False,put_T025_s040_r010_q006,0.0,COMPLETE,True,1.2201971494007744e-06,0.00031913299188914777
False,120,0.0,True,1921,0.0,True,,0.0007426272254294095,0.0,True,8.90898503537373e-09,0,put,False,put_T025_s040_r010_q010,0.0,COMPLETE,True,1.693532167825433e-06,0.00035708176773742044
False,120,0.0,True,1921,0.0,True,,0.00235261728405057,0.0,True,3.295776493838716e-09,0,put,False,put_T025_s060_r001_q000,0.0,COMPLETE,True,2.5395761086913203e-06,0.0008440439719804631
False,120,0.0,True,1921,0.0,True,,0.002921524972570222,0.0,True,1.363616738374599e-10,0,put,False,put_T025_s060_r001_q003,0.0,COMPLETE,True,9.2876290357566e-07,0.0015549739920812553
False,120,0.0,True,1921,0.0,True,,0.005914742025554055,0.0,True,1.7289601740560968e-10,0,put,False,put_T025_s060_r001_q006,0.0,COMPLETE,True,3.454138969496113e-07,0.005011436726855559
False,120,0.0,True,1921,0.0,True,,0.0016358794428819707,0.0,True,1.0924364985619395e-08,0,put,False,put_T025_s060_r005_q000,0.0,COMPLETE,True,1.954902341407466e-06,0.0006579126224857312
False,120,0.0,True,1921,0.0,True,,0.0016772666993812712,0.0,True,8.7080254294353e-09,0,put,False,put_T025_s060_r005_q003,0.0,COMPLETE,True,2.2246629431100067e-06,0.0006813009073896445
False,120,0.0,True,1921,0.0,True,,0.0015719119807259916,0.0,True,5.246482838493264e-09,0,put,False,put_T025_s060_r005_q006,0.0,COMPLETE,True,2.593508723447928e-06,0.0006699963558134759
False,120,0.0,True,1921,0.0,True,,0.00123554730249793,0.0,True,1.6207121146053745e-08,0,put,False,put_T025_s060_r010_q000,0.0,COMPLETE,True,1.4638862852232931e-06,0.0005405872660493955
False,120,0.0,True,1921,0.0,True,,0.0013579079136183422,0.0,True,1.4626801825227133e-08,0,put,False,put_T025_s060_r010_q003,0.0,COMPLETE,True,1.6722491172672758e-06,0.0005476096186634068
False,120,0.0,True,1921,0.0,True,,0.0012591754885548897,0.0,True,1.3117563122707175e-08,0,put,False,put_T025_s060_r010_q006,0.0,COMPLETE,True,1.7258512671890055e-06,0.0005475183645198923
False,120,0.0,True,1921,0.0,True,,0.0006104725995385138,0.0,True,4.325407417196911e-09,0,put,False,put_T050_s020_r001_q000,0.0,COMPLETE,True,1.157780986872193e-06,0.0002660689306794776
False,120,0.0,True,1921,0.0,True,,0.0018602351357094136,0.0,True,5.188000134436261e-10,0,put,False,put_T050_s020_r001_q003,0.0,COMPLETE,True,2.0012294845571925e-06,0.0016466833029519293
False,120,0.0,True,1921,0.0,True,,0.006183061245135734,0.0,True,3.312888303443535e-10,0,put,False,put_T050_s020_r001_q006,0.0,COMPLETE,True,6.153604556457253e-07,0.004837016771420734
False,120,0.0,True,1921,0.0,True,,0.012389636243010852,0.0,True,6.71255014620215e-10,0,put,False,put_T050_s020_r001_q010,0.0,COMPLETE,True,1.0282318869603192e-06,0.0011921433795263634
True,120,0.0,True,1921,0.0,True,,0.000257511872715377,0.0,True,2.1601284142949205e-08,0,put,True,put_T050_s020_r010_q000,0.0,COMPLETE,True,5.119892758168078e-07,9.067379576284406e-05
False,120,0.0,True,1921,0.0,True,,0.0002501846884167712,0.0,True,1.7600083192850683e-08,0,put,False,put_T050_s020_r010_q003,0.0,COMPLETE,True,4.5808197517890104e-07,0.00013756262331424617
False,120,0.0,True,1921,0.0,True,,0.000321221701449001,0.0,True,1.5085617651923584e-08,0,put,False,put_T050_s020_r010_q006,0.0,COMPLETE,True,6.497926830559218e-07,0.00017745458375950838
False,120,0.0,True,1921,0.0,True,,0.00039733505911305166,0.0,True,1.2028698416666129e-08,0,put,False,put_T050_s020_r010_q010,0.0,COMPLETE,True,1.0385315625500264e-06,0.00020036352988180486
False,120,0.0,True,1921,0.0,True,,0.0018482102594552085,0.0,True,6.159583012494336e-09,0,put,False,put_T050_s040_r001_q000,0.0,COMPLETE,True,2.377247156010807e-06,0.0007296389808754744
False,120,0.0,True,1921,0.0,True,,0.0030410569640715794,0.0,True,3.5776421505867867e-10,0,put,False,put_T050_s040_r001_q003,0.0,COMPLETE,True,1.9089267052499643e-06,0.0015601245746137446
False,120,0.0,True,1921,0.0,True,,0.006057280289130062,0.0,True,5.326587627068289e-10,0,put,False,put_T050_s040_r001_q006,0.0,COMPLETE,True,9.284921927501706e-07,0.005351111464691694
False,120,0.0,True,1921,0.0,True,,0.012356980908581472,0.0,True,4.532015763893024e-10,0,put,False,put_T050_s040_r001_q010,0.0,COMPLETE,True,9.047230089944109e-07,0.004383824012515578
False,120,0.0,True,1921,0.0,True,,0.0009024192325835482,0.0,True,2.4425587890430072e-08,0,put,False,put_T050_s040_r010_q000,0.0,COMPLETE,True,1.0777227172794182e-06,0.00037133528980854954
False,120,0.0,True,1921,0.0,True,,0.0008510005363752956,0.0,True,2.167454235172545e-08,0,put,False,put_T050_s040_r010_q003,0.0,COMPLETE,True,1.0457901419471985e-06,0.0003663380628976482
False,120,0.0,True,1921,0.0,True,,0.000923577425497936,0.0,True,1.9687301113614464e-08,0,put,False,put_T050_s040_r010_q006,0.0,COMPLETE,True,1.2816155052832848e-06,0.0004340667872790821
False,120,0.0,True,1921,0.0,True,,0.001069927042025512,0.0,True,1.6335613986239153e-08,0,put,False,put_T050_s040_r010_q010,0.0,COMPLETE,True,1.7354140435651998e-06,0.00046436995456897374
False,120,0.0,True,1921,0.0,True,,0.0035173934333316277,0.0,True,5.821042983241363e-09,0,put,False,put_T050_s060_r001_q000,0.0,COMPLETE,True,2.7341496695717416e-06,0.001187235060450745
False,120,0.0,True,1921,0.0,True,,0.004261464421913091,0.0,True,4.654098945048011e-10,0,put,False,put_T050_s060_r001_q003,0.0,COMPLETE,True,1.4659388297736925e-06,0.001846410571117599
False,120,0.0,True,1921,0.0,True,,0.005918534770806656,0.0,True,5.713604316786475e-10,0,put,False,put_T050_s060_r001_q006,0.0,COMPLETE,True,1.4208069536854e-06,0.004381347643566978
False,120,0.0,True,1921,0.0,True,,0.001646784458777458,0.0,True,2.710446237960179e-08,0,put,False,put_T050_s060_r010_q000,0.0,COMPLETE,True,1.5418287037599394e-06,0.0007040116565483496
False,120,0.0,True,1921,0.0,True,,0.0018038643937566697,0.0,True,2.5288062868054863e-08,0,put,False,put_T050_s060_r010_q003,0.0,COMPLETE,True,1.7443704302831537e-06,0.000742125059523305
False,120,0.0,True,1921,0.0,True,,0.0019511506432284072,0.0,True,2.2413357379018367e-08,0,put,False,put_T050_s060_r010_q006,0.0,COMPLETE,True,1.9059065573090072e-06,0.0007261117077307555
False,120,0.0,True,1921,0.0,True,,0.0008966191121960209,0.0,True,8.075264665765987e-09,0,put,False,put_T100_s020_r001_q000,0.0,COMPLETE,True,1.3855600312394453e-06,0.00039938666435757427
False,120,0.0,True,1921,0.0,True,,0.0018612429334744255,0.0,True,1.3657715318731026e-09,0,put,False,put_T100_s020_r001_q003,0.0,COMPLETE,True,2.804517714708504e-06,0.0015137300398630129
False,120,0.0,True,1921,0.0,True,,0.006190389608348096,0.0,True,1.0584053120686772e-09,0,put,False,put_T100_s020_r001_q006,0.0,COMPLETE,True,8.957616542850378e-07,0.0055214322501356055
False,120,0.0,True,1921,0.0,True,,0.012389637318218754,0.0,True,1.318879623725438e-09,0,put,False,put_T100_s020_r001_q010,0.0,COMPLETE,True,4.583265306747154e-07,0.002524348976051957
False,120,0.0,True,1921,0.0,True,,0.0004848340905470865,0.0,True,1.9137965790842348e-08,0,put,False,put_T100_s020_r005_q000,0.0,COMPLETE,True,7.065017720841032e-07,0.00020763521082674518
False,120,0.0,True,1921,0.0,True,,0.000525605115568202,0.0,True,1.5281017179519414e-08,0,put,False,put_T100_s020_r005_q003,0.0,COMPLETE,True,8.684697972733e-07,0.0002668194975898338
False,120,0.0,True,1921,0.0,True,,0.0006023760154742919,0.0,True,1.1415932257794429e-08,0,put,False,put_T100_s020_r005_q006,0.0,COMPLETE,True,1.7604168162037486e-06,0.00032617796285293636
False,120,0.0,True,1921,0.0,True,,0.0012711611123980718,0.0,True,7.422257200202501e-09,0,put,False,put_T100_s020_r005_q010,0.0,COMPLETE,True,2.5019721386131725e-06,0.0007339913413565367
False,120,0.0,True,1921,0.0,True,,0.0002576537956787368,0.0,True,3.9577388256758816e-08,0,put,False,put_T100_s020_r010_q000,0.0,COMPLETE,True,3.8389995489807164e-07,0.0001412842374689699
False,120,0.0,True,1921,0.0,True,,0.00034888892004594156,0.0,True,3.187993958440572e-08,0,put,False,put_T100_s020_r010_q003,0.0,COMPLETE,True,5.521978884172108e-07,0.00017688016485661266
False,120,0.0,True,1921,0.0,True,,0.00041665750661940254,0.0,True,2.565227694094748e-08,0,put,False,put_T100_s020_r010_q006,0.0,COMPLETE,True,7.014796152169711e-07,0.00020854782805200702
False,120,0.0,True,1921,0.0,True,,0.0004989089236658767,0.0,True,2.2989584348707727e-08,0,put,False,put_T100_s020_r010_q010,0.0,COMPLETE,True,1.1120508386899618e-06,0.00025911156827044233
False,120,0.0,True,1921,0.0,True,,0.002745459373180853,0.0,True,1.0181634308435441e-08,0,put,False,put_T100_s040_r001_q000,0.0,COMPLETE,True,2.4306789330740332e-06,0.000988641743238036
False,120,0.0,True,1921,0.0,True,,0.003044202069441694,0.0,True,1.500011496553297e-09,0,put,False,put_T100_s040_r001_q003,0.0,COMPLETE,True,2.414687935560818e-06,0.0018477146022486612
False,120,0.0,True,1921,0.0,True,,0.006059979266105828,0.0,True,1.4443935837131342e-09,0,put,False,put_T100_s040_r001_q006,0.0,COMPLETE,True,1.6073843837886123e-06,0.004967319398169743
False,120,0.0,True,1921,0.0,True,,0.012355291310901727,0.0,True,1.0469227840591993e-09,0,put,False,put_T100_s040_r001_q010,0.0,COMPLETE,True,1.0469571139960327e-06,0.00530598811682017
False,120,0.0,True,1921,0.0,True,,0.0014332574687811754,0.0,True,2.5866709214641033e-08,0,put,False,put_T100_s040_r005_q000,0.0,COMPLETE,True,1.3606284168632148e-06,0.0005676200519212881
False,120,0.0,True,1921,0.0,True,,0.0016951523555052224,0.0,True,2.2637192718579244e-08,0,put,False,put_T100_s040_r005_q003,0.0,COMPLETE,True,1.8225397714933195e-06,0.0007158573861573999
False,120,0.0,True,1921,0.0,True,,0.0018946009067481668,0.0,True,1.677932492127463e-08,0,put,False,put_T100_s040_r005_q006,0.0,COMPLETE,True,2.2326123156789553e-06,0.0007517120403240368
False,120,0.0,True,1921,0.0,True,,0.002297243458842953,0.0,True,9.896404789751976e-09,0,put,False,put_T100_s040_r005_q010,0.0,COMPLETE,True,2.681486481334259e-06,0.0010833481169484809
False,120,0.0,True,1921,0.0,True,,0.0010650497983745117,0.0,True,4.55386619454211e-08,0,put,False,put_T100_s040_r010_q000,0.0,COMPLETE,True,1.0256454125657517e-06,0.00048043030134104425
False,120,0.0,True,1921,0.0,True,,0.001176260994448316,0.0,True,3.865070671614365e-08,0,put,False,put_T100_s040_r010_q003,0.0,COMPLETE,True,1.207737432449401e-06,0.0005213753170699738
False,120,0.0,True,1921,0.0,True,,0.0012664334169597354,0.0,True,3.3701587362571464e-08,0,put,False,put_T100_s040_r010_q006,0.0,COMPLETE,True,1.390261509036349e-06,0.0005621571110338035
False,120,0.0,True,1921,0.0,True,,0.001269476615346151,0.0,True,2.8227009253277524e-08,0,put,False,put_T100_s040_r010_q010,0.0,COMPLETE,True,1.6003823790794145e-06,0.0005588709964946903
False,120,0.0,True,1921,0.0,True,,0.005310738766985889,0.0,True,9.445399016332322e-09,0,put,False,put_T100_s060_r001_q000,0.0,COMPLETE,True,2.7087777144828376e-06,0.0015708038367749494
False,120,0.0,True,1921,0.0,True,,0.005719082812918178,0.0,True,2.060575267429127e-09,0,put,False,put_T100_s060_r001_q003,0.0,COMPLETE,True,1.911366803575903e-06,0.002699574541401066
False,120,0.0,True,1921,0.0,True,,0.010031303153120268,0.0,True,1.1685365247260433e-09,0,put,False,put_T100_s060_r001_q006,0.0,COMPLETE,True,1.3934779347820785e-06,0.004261084695430791
False,120,0.0,True,1921,0.0,True,,0.0031533009932970947,0.0,True,3.170605851843449e-08,0,put,False,put_T100_s060_r005_q000,0.0,COMPLETE,True,1.9568941545665236e-06,0.001116488830970037
False,120,0.0,True,1921,0.0,True,,0.0033705067934279103,0.0,True,2.5467453479225206e-08,0,put,False,put_T100_s060_r005_q003,0.0,COMPLETE,True,2.178963328442103e-06,0.0012188373960436638
False,120,0.0,True,1921,0.0,True,,0.003571484527985696,0.0,True,1.8729782091427783e-08,0,put,False,put_T100_s060_r005_q006,0.0,COMPLETE,True,2.4723991385294353e-06,0.0013443321423523176
False,120,0.0,True,1921,0.0,True,,0.0021518096323990873,0.0,True,4.8825864171084634e-08,0,put,False,put_T100_s060_r010_q000,0.0,COMPLETE,True,1.5935899614665142e-06,0.0008839637649425907
False,120,0.0,True,1921,0.0,True,,0.0023595754576142985,0.0,True,4.8783043027439114e-08,0,put,False,put_T100_s060_r010_q003,0.0,COMPLETE,True,1.7526882158323834e-06,0.000953523697177472
False,120,0.0,True,1921,0.0,True,,0.0025740750786905683,0.0,True,4.1830689727292475e-08,0,put,False,put_T100_s060_r010_q006,0.0,COMPLETE,True,1.803840993093796e-06,0.0009439675591176439
False,120,0.0,True,1921,0.0,True,,0.0012338600141086886,0.0,True,1.384396317546166e-08,0,put,False,put_T200_s020_r001_q000,0.0,COMPLETE,True,1.5229673793951875e-06,0.0005263071659954277
False,120,0.0,True,1921,0.0,True,,0.0031474980260684663,0.0,True,2.317451765344816e-09,0,put,False,put_T200_s020_r001_q003,0.0,COMPLETE,True,2.526370057917593e-06,0.00159453959503773
False,120,0.0,True,1921,0.0,True,,0.006191014350399484,0.0,True,3.2427367206466333e-09,0,put,False,put_T200_s020_r001_q006,0.0,COMPLETE,True,1.5982918173745909e-06,0.005795255411508622
False,120,0.0,True,1921,0.0,True,,0.012389639496213849,0.0,True,1.813661538472312e-09,0,put,False,put_T200_s020_r001_q010,0.0,COMPLETE,True,3.344394606748706e-07,0.004444397148962322
False,120,0.0,True,1921,0.0,True,,0.0006120889101454972,0.0,True,3.4430037838249255e-08,0,put,False,put_T200_s020_r005_q000,0.0,COMPLETE,True,7.59135703960223e-07,0.00024755263895694676
False,120,0.0,True,1921,0.0,True,,0.0007779456008895604,0.0,True,2.8218385446764463e-08,0,put,False,put_T200_s020_r005_q003,0.0,COMPLETE,True,8.652657134046526e-07,0.00029505981803665536
False,120,0.0,True,1921,0.0,True,,0.0008841165059030671,0.0,True,2.095271811188028e-08,0,put,False,put_T200_s020_r005_q006,0.0,COMPLETE,True,1.5391664558722036e-06,0.0003836270196511689
False,120,0.0,True,1921,0.0,True,,0.0012719748947735208,0.0,True,1.4951578334577056e-08,0,put,False,put_T200_s020_r005_q010,0.0,COMPLETE,True,2.3726547291367282e-06,0.0008866420929342107
True,120,0.0,True,1921,0.0,True,,0.00036435560991049035,0.0,True,8.158462192699835e-08,0,put,True,put_T200_s020_r010_q000,0.0,COMPLETE,True,5.400765971286924e-07,9.965528837582138e-05
False,120,0.0,True,1921,0.0,True,,0.000349133147634495,0.0,True,4.826193733340224e-08,0,put,False,put_T200_s020_r010_q003,0.0,COMPLETE,True,3.764331299567055e-07,0.00013949725773298394
False,120,0.0,True,1921,0.0,True,,0.0005237422764821064,0.0,True,4.61348100975364e-08,0,put,False,put_T200_s020_r010_q006,0.0,COMPLETE,True,7.735812206309422e-07,0.0002234725800337965
False,120,0.0,True,1921,0.0,True,,0.0006164767855278635,0.0,True,4.324404967082959e-08,0,put,False,put_T200_s020_r010_q010,0.0,COMPLETE,True,1.0951792034368502e-06,0.00032460035929543084
False,120,0.0,True,1921,0.0,True,,0.003563926954430993,0.0,True,1.632342857557099e-08,0,put,False,put_T200_s040_r001_q000,0.0,COMPLETE,True,2.4423551910635888e-06,0.0012994913654081417
False,120,0.0,True,1921,0.0,True,,0.004361981078044592,0.0,True,3.7697849704045465e-09,0,put,False,put_T200_s040_r001_q003,0.0,COMPLETE,True,2.348559596686362e-06,0.002224796624953689
False,120,0.0,True,1921,0.0,True,,0.009465978895407652,0.0,True,2.4082036490320406e-09,0,put,False,put_T200_s040_r001_q006,0.0,COMPLETE,True,1.4119641070108061e-06,0.003047187960319945
False,120,0.0,True,1921,0.0,True,,0.012352069807166736,0.0,True,2.6642752583704457e-09,0,put,False,put_T200_s040_r001_q010,0.0,COMPLETE,True,1.323035204041987e-06,0.005240551593358584
False,120,0.0,True,1921,0.0,True,,0.0018895326960937087,0.0,True,4.4733709954194644e-08,0,put,False,put_T200_s040_r005_q000,0.0,COMPLETE,True,1.4382000893831478e-06,0.0007865236138460155
False,120,0.0,True,1921,0.0,True,,0.0022446518302416557,0.0,True,4.2840408894233265e-08,0,put,False,put_T200_s040_r005_q003,0.0,COMPLETE,True,1.8545473375867828e-06,0.0009345770024658513
False,120,0.0,True,1921,0.0,True,,0.0026207254013502082,0.0,True,3.129061390250064e-08,0,put,False,put_T200_s040_r005_q006,0.0,COMPLETE,True,2.0889060236581014e-06,0.0009954346320938967
False,120,0.0,True,1921,0.0,True,,0.002913556508375341,0.0,True,2.0676387592829354e-08,0,put,False,put_T200_s040_r005_q010,0.0,COMPLETE,True,2.448090682802633e-06,0.0014796662768320936
False,120,0.0,True,1921,0.0,True,,0.007092507588678675,0.0,True,1.583460208011982e-08,0,put,False,put_T200_s060_r001_q000,0.0,COMPLETE,True,2.5025549103275346e-06,0.002198094735183701
False,120,0.0,True,1921,0.0,True,,0.00922204468664517,0.0,True,5.307858516404054e-09,0,put,False,put_T200_s060_r001_q003,0.0,COMPLETE,True,1.801530237698937e-06,0.00367970603134107
False,120,0.0,True,1921,0.0,True,,0.010033396650770082,0.0,True,3.309631047730672e-09,0,put,False,put_T200_s060_r001_q006,0.0,COMPLETE,True,1.390448902822325e-06,0.006263456852738441
False,120,0.0,True,1921,0.0,True,,0.004080943674785579,0.0,True,5.010284739288706e-08,0,put,False,put_T200_s060_r005_q000,0.0,COMPLETE,True,1.95010099614742e-06,0.001433469024934715
False,120,0.0,True,1921,0.0,True,,0.0044621639361275165,0.0,True,4.1128356266928904e-08,0,put,False,put_T200_s060_r005_q003,0.0,COMPLETE,True,2.061031305403986e-06,0.0015674278548822424
False,120,0.0,True,1921,0.0,True,,0.0049021594324125395,0.0,True,3.287038925806969e-08,0,put,False,put_T200_s060_r005_q006,0.0,COMPLETE,True,2.1547084505626453e-06,0.0018027755130337866
False,120,0.0,True,1921,0.0,True,,0.0027852153910456383,0.0,True,1.0053718993351156e-07,0,put,False,put_T200_s060_r010_q000,0.0,COMPLETE,True,1.578761875137659e-06,0.0011192436785142411
False,120,0.0,True,1921,0.0,True,,0.0030663005300599106,0.0,True,8.196758798325019e-08,0,put,False,put_T200_s060_r010_q003,0.0,COMPLETE,True,1.4489226882081693e-06,0.0010810004716477208
False,120,0.0,True,1921,0.0,True,,0.0029487991799744544,0.0,True,7.226443310402749e-08,0,put,False,put_T200_s060_r010_q006,0.0,COMPLETE,True,1.6649187871424032e-06,0.0012052320376101345
